target,onehotencoder__x0_ANA,onehotencoder__x0_ARI,onehotencoder__x0_ATL,onehotencoder__x0_BAL,onehotencoder__x0_BOS,onehotencoder__x0_CAL,onehotencoder__x0_CHC,onehotencoder__x0_CHW,onehotencoder__x0_CIN,onehotencoder__x0_CLE,onehotencoder__x0_COL,onehotencoder__x0_DET,onehotencoder__x0_FLA,onehotencoder__x0_HOU,onehotencoder__x0_KCA,onehotencoder__x0_KCR,onehotencoder__x0_LAA,onehotencoder__x0_LAD,onehotencoder__x0_MIA,onehotencoder__x0_MIL,onehotencoder__x0_MIN,onehotencoder__x0_MLN,onehotencoder__x0_MON,onehotencoder__x0_NYM,onehotencoder__x0_NYY,onehotencoder__x0_OAK,onehotencoder__x0_PHI,onehotencoder__x0_PIT,onehotencoder__x0_SDP,onehotencoder__x0_SEA,onehotencoder__x0_SEP,onehotencoder__x0_SFG,onehotencoder__x0_STL,onehotencoder__x0_TBD,onehotencoder__x0_TBR,onehotencoder__x0_TEX,onehotencoder__x0_TOR,onehotencoder__x0_WSA,onehotencoder__x0_WSN,onehotencoder__x1_AL,onehotencoder__x1_NL,Year,RA,W,OBP,SLG,BA,Playoffs,RankSeason,RankPlayoffs,G,OOBP,OSLG
655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,2010.0,742.0,69.0,0.318,0.39,0.25,0,3.12295081967213,2.7172131147541,162.0,0.33,0.41
720.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,782.0,70.0,0.324,0.418,0.253,0,3.12295081967213,2.7172131147541,162.0,0.33,0.419
735.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,641.0,86.0,0.339,0.405,0.263,0,3.12295081967213,2.7172131147541,162.0,0.323,0.39
741.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,876.0,64.0,0.332,0.415,0.268,0,3.12295081967213,2.7172131147541,162.0,0.353,0.476
872.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,736.0,95.0,0.352,0.454,0.27,1.0,3.0,4.0,162.0,0.335,0.422
707.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,672.0,83.0,0.332,0.407,0.255,0,3.12295081967213,2.7172131147541,161.0,0.324,0.391
724.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,732.0,79.0,0.329,0.411,0.258,0,3.12295081967213,2.7172131147541,162.0,0.325,0.414
673.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,723.0,78.0,0.318,0.394,0.247,0,3.12295081967213,2.7172131147541,162.0,0.333,0.418
773.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,865.0,65.0,0.339,0.417,0.264,0,3.12295081967213,2.7172131147541,162.0,0.351,0.443
804.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,715.0,92.0,0.343,0.441,0.261,1.0,5.0,4.0,162.0,0.328,0.405
743.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,745.0,86.0,0.331,0.416,0.26,0,3.12295081967213,2.7172131147541,163.0,0.336,0.422
772.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,766.0,87.0,0.34,0.416,0.268,0,3.12295081967213,2.7172131147541,162.0,0.333,0.408
643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,770.0,74.0,0.319,0.4,0.26,0,3.12295081967213,2.7172131147541,162.0,0.344,0.44
686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,842.0,65.0,0.318,0.405,0.259,0,3.12295081967213,2.7172131147541,162.0,0.343,0.422
883.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,761.0,97.0,0.35,0.441,0.285,1.0,2.0,3.0,162.0,0.338,0.432
780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,611.0,95.0,0.346,0.412,0.27,1.0,3.0,3.0,162.0,0.312,0.361
785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,818.0,80.0,0.341,0.426,0.263,0,3.12295081967213,2.7172131147541,162.0,0.345,0.45
817.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,765.0,87.0,0.345,0.429,0.274,1.0,7.0,4.0,163.0,0.331,0.431
671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,757.0,70.0,0.335,0.394,0.27,0,3.12295081967213,2.7172131147541,162.0,0.342,0.418
915.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,753.0,103.0,0.362,0.478,0.283,1.0,1.0,1.0,162.0,0.327,0.408
759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,761.0,75.0,0.328,0.397,0.262,0,3.12295081967213,2.7172131147541,162.0,0.329,0.413
820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,709.0,93.0,0.334,0.447,0.258,1.0,4.0,2.0,162.0,0.329,0.427
636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,768.0,62.0,0.318,0.387,0.252,0,3.12295081967213,2.7172131147541,161.0,0.346,0.442
638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,2009.0,769.0,75.0,0.321,0.381,0.242,0,3.12295081967213,2.7172131147541,162.0,0.333,0.406
640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,2009.0,692.0,85.0,0.314,0.402,0.258,0,3.12295081967213,2.7172131147541,162.0,0.316,0.394
657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,2009.0,611.0,88.0,0.309,0.389,0.257,0,3.12295081967213,2.7172131147541,162.0,0.314,0.372
730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,2009.0,640.0,91.0,0.332,0.415,0.263,1.0,6.0,4.0,162.0,0.319,0.386
803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,2009.0,754.0,84.0,0.343,0.439,0.263,0,3.12295081967213,2.7172131147541,162.0,0.324,0.417
784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,2009.0,740.0,87.0,0.32,0.445,0.26,0,3.12295081967213,2.7172131147541,162.0,0.331,0.416
798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,2009.0,771.0,75.0,0.333,0.44,0.266,0,3.12295081967213,2.7172131147541,162.0,0.339,0.434
710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,2009.0,874.0,59.0,0.337,0.406,0.258,0,3.12295081967213,2.7172131147541,162.0,0.352,0.45
720.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,706.0,82.0,0.327,0.415,0.251,0,3.12295081967213,2.7172131147541,162.0,0.318,0.398
753.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,778.0,72.0,0.345,0.408,0.27,0,3.12295081967213,2.7172131147541,162.0,0.336,0.423
782.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,869.0,68.0,0.333,0.429,0.267,0,3.12295081967213,2.7172131147541,161.0,0.361,0.435
845.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,694.0,95.0,0.358,0.447,0.28,1.0,3.0,3.0,162.0,0.323,0.39
855.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,671.0,97.0,0.354,0.443,0.278,1.0,2.0,4.0,161.0,0.316,0.395
811.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,729.0,89.0,0.332,0.448,0.263,1.0,6.0,4.0,163.0,0.32,0.41
704.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,800.0,74.0,0.321,0.408,0.247,0,3.12295081967213,2.7172131147541,162.0,0.345,0.45
805.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,761.0,81.0,0.339,0.424,0.262,0,3.12295081967213,2.7172131147541,162.0,0.33,0.424
747.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,822.0,74.0,0.336,0.415,0.263,0,3.12295081967213,2.7172131147541,162.0,0.344,0.431
821.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,857.0,74.0,0.34,0.444,0.271,0,3.12295081967213,2.7172131147541,162.0,0.353,0.437
770.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,767.0,84.0,0.326,0.433,0.254,0,3.12295081967213,2.7172131147541,161.0,0.333,0.407
712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,743.0,86.0,0.323,0.415,0.263,0,3.12295081967213,2.7172131147541,161.0,0.328,0.44
691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,781.0,75.0,0.32,0.397,0.269,0,3.12295081967213,2.7172131147541,162.0,0.328,0.415
765.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,697.0,100.0,0.33,0.413,0.268,1.0,1.0,4.0,162.0,0.323,0.406
700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,648.0,84.0,0.333,0.399,0.264,1.0,7.0,3.0,162.0,0.315,0.376
750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,689.0,90.0,0.325,0.431,0.253,1.0,5.0,4.0,162.0,0.323,0.406
829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,745.0,88.0,0.34,0.408,0.279,0,3.12295081967213,2.7172131147541,163.0,0.324,0.431
799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,715.0,89.0,0.34,0.42,0.266,0,3.12295081967213,2.7172131147541,162.0,0.331,0.397
789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,727.0,89.0,0.342,0.427,0.271,0,3.12295081967213,2.7172131147541,162.0,0.329,0.405
646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,690.0,75.0,0.318,0.369,0.242,0,3.12295081967213,2.7172131147541,161.0,0.328,0.392
799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,680.0,92.0,0.332,0.438,0.255,1.0,4.0,1.0,162.0,0.329,0.41
735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,884.0,67.0,0.32,0.403,0.258,0,3.12295081967213,2.7172131147541,162.0,0.362,0.454
637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,2008.0,764.0,63.0,0.317,0.39,0.25,0,3.12295081967213,2.7172131147541,162.0,0.332,0.409
671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,2008.0,811.0,61.0,0.318,0.389,0.265,0,3.12295081967213,2.7172131147541,162.0,0.351,0.433
640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,2008.0,759.0,72.0,0.321,0.382,0.262,0,3.12295081967213,2.7172131147541,162.0,0.341,0.404
779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,2008.0,725.0,86.0,0.35,0.433,0.281,0,3.12295081967213,2.7172131147541,162.0,0.332,0.431
774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,2008.0,671.0,97.0,0.34,0.422,0.26,1.0,2.0,2.0,162.0,0.314,0.4
901.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,2008.0,967.0,79.0,0.354,0.462,0.283,0,3.12295081967213,2.7172131147541,162.0,0.362,0.455
714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,2008.0,610.0,86.0,0.331,0.399,0.264,0,3.12295081967213,2.7172131147541,162.0,0.309,0.38
641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,2008.0,825.0,59.0,0.323,0.373,0.251,0,3.12295081967213,2.7172131147541,161.0,0.343,0.436
712.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,732.0,90.0,0.321,0.413,0.25,1.0,3.0,3.0,162.0,0.334,0.42
810.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,733.0,84.0,0.339,0.435,0.275,0,3.12295081967213,2.7172131147541,162.0,0.327,0.415
756.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,868.0,69.0,0.333,0.412,0.272,0,3.12295081967213,2.7172131147541,162.0,0.354,0.412
867.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,657.0,96.0,0.362,0.444,0.279,1.0,1.0,1.0,162.0,0.314,0.392
752.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,690.0,85.0,0.333,0.422,0.271,1.0,5.0,4.0,162.0,0.322,0.399
693.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,839.0,72.0,0.318,0.404,0.246,0,3.12295081967213,2.7172131147541,162.0,0.338,0.435
783.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,853.0,72.0,0.335,0.436,0.267,0,3.12295081967213,2.7172131147541,162.0,0.343,0.456
811.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,704.0,96.0,0.343,0.428,0.268,1.0,1.0,3.0,162.0,0.322,0.407
860.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,758.0,90.0,0.354,0.437,0.28,1.0,3.0,2.0,163.0,0.33,0.423
887.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,797.0,88.0,0.345,0.458,0.287,0,3.12295081967213,2.7172131147541,162.0,0.338,0.427
790.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,891.0,71.0,0.336,0.448,0.267,0,3.12295081967213,2.7172131147541,162.0,0.364,0.442
723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,813.0,73.0,0.33,0.412,0.26,0,3.12295081967213,2.7172131147541,162.0,0.337,0.454
706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,778.0,69.0,0.322,0.388,0.261,0,3.12295081967213,2.7172131147541,162.0,0.339,0.445
822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,731.0,94.0,0.345,0.417,0.284,1.0,2.0,4.0,162.0,0.328,0.412
735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,727.0,82.0,0.337,0.406,0.275,0,3.12295081967213,2.7172131147541,162.0,0.326,0.399
801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,776.0,83.0,0.329,0.456,0.262,0,3.12295081967213,2.7172131147541,162.0,0.333,0.422
718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,725.0,79.0,0.33,0.391,0.264,0,3.12295081967213,2.7172131147541,162.0,0.324,0.431
804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,750.0,88.0,0.342,0.432,0.275,0,3.12295081967213,2.7172131147541,162.0,0.329,0.409
968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,777.0,94.0,0.366,0.463,0.29,1.0,2.0,4.0,162.0,0.34,0.417
741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,758.0,76.0,0.338,0.407,0.256,0,3.12295081967213,2.7172131147541,162.0,0.329,0.404
892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,821.0,89.0,0.354,0.458,0.274,1.0,4.0,4.0,162.0,0.346,0.451
724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,846.0,68.0,0.325,0.411,0.263,0,3.12295081967213,2.7172131147541,162.0,0.352,0.447
741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,2007.0,666.0,89.0,0.322,0.411,0.251,0,3.12295081967213,2.7172131147541,163.0,0.311,0.374
794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,2007.0,813.0,88.0,0.337,0.425,0.287,0,3.12295081967213,2.7172131147541,162.0,0.349,0.431
683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,2007.0,720.0,71.0,0.322,0.387,0.254,0,3.12295081967213,2.7172131147541,162.0,0.334,0.405
725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,2007.0,829.0,78.0,0.337,0.405,0.274,0,3.12295081967213,2.7172131147541,162.0,0.336,0.431
782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,2007.0,944.0,66.0,0.336,0.433,0.268,0,3.12295081967213,2.7172131147541,162.0,0.358,0.467
816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,2007.0,844.0,75.0,0.328,0.426,0.263,0,3.12295081967213,2.7172131147541,162.0,0.356,0.423
753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,2007.0,699.0,83.0,0.327,0.419,0.259,0,3.12295081967213,2.7172131147541,162.0,0.315,0.391
673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,2007.0,783.0,73.0,0.325,0.39,0.256,0,3.12295081967213,2.7172131147541,162.0,0.339,0.433
773.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2006.0,788.0,76.0,0.331,0.424,0.267,0,3.12295081967213,2.7172131147541,162.0,0.335,0.431
849.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2006.0,805.0,79.0,0.337,0.455,0.27,0,3.12295081967213,2.7172131147541,162.0,0.343,0.438
